frame_id,steering_angle
1479425462186250000,0.030279836
1479425462236280000,0.03039598
1479425462286250000,0.03046214
1479425462336260000,0.029697386
1479425462386330000,0.030495798
1479425462436360000,0.030030158
1479425462486330000,0.030218097
1479425462536350000,0.030489018
1479425462586430000,0.030012241
1479425462636380000,0.02954548
1479425462686410000,0.03037562
1479425462736440000,0.029582661
1479425462786330000,0.030489358
1479425462836440000,0.030146891
1479425462886370000,0.029806877
1479425462936410000,0.029654668
1479425462986380000,0.03036792
1479425463036410000,0.030283644
1479425463086390000,0.029591845
1479425463136510000,0.029874135
1479425463186440000,0.029999513
1479425463236500000,0.029610108
1479425463286460000,0.029834397
1479425463336410000,0.02978068
1479425463386540000,0.029714239
1479425463436580000,0.029698241
1479425463486540000,0.030115782
1479425463536550000,0.030487119
1479425463586540000,0.030000312
1479425463636530000,0.029917799
1479425463686540000,0.030400303
1479425463736560000,0.030383895
1479425463786540000,0.029984845
1479425463836570000,0.030273401
1479425463886550000,0.030237811
1479425463936630000,0.030109003
1479425463986670000,0.030335276
1479425464036540000,0.029911687
1479425464086630000,0.030142653
1479425464136600000,0.030393604
1479425464186610000,0.029853246
1479425464236600000,0.029567855
1479425464286620000,0.029643938
1479425464336630000,0.030020377
1479425464386620000,0.029625969
1479425464436630000,0.030072535
1479425464486680000,0.029918094
1479425464536720000,0.030385622
1479425464586650000,0.030425236
1479425464636730000,0.030470587
1479425464686710000,0.030243021
1479425464736670000,0.029593754
1479425464786810000,0.030104067
1479425464836750000,0.029982107
1479425464886740000,0.029639289
1479425464936800000,0.02964455
1479425464986750000,0.029732581
1479425465036780000,0.030433732
1479425465086820000,0.030123438
1479425465136800000,0.030499395
1479425465186820000,0.02957374
1479425465236780000,0.030459139
1479425465286830000,0.029940672
1479425465336790000,0.02963361
1479425465386820000,0.029574582
1479425465436880000,0.029573933
1479425465486700000,0.029539508
1479425465536740000,0.029674842
1479425465586850000,0.029723185
1479425465636860000,0.030396908
1479425465686860000,0.030433601
1479425465736850000,0.030353905
1479425465786880000,0.029971311
1479425465836990000,0.030069041
1479425465886880000,0.029644057
1479425465936950000,0.029728876
1479425465986940000,0.029768142
1479425466036860000,0.030247915
1479425466086870000,0.029681809
1479425466136970000,0.030084357
1479425466187040000,0.03003164
1479425466236960000,0.029827312
1479425466286920000,0.030343733
1479425466337040000,0.029574555
1479425466387060000,0.029742128
1479425466437090000,0.029718821
1479425466486980000,0.03014559
1479425466537020000,0.030007362
1479425466587140000,0.029991542
1479425466636980000,0.030321919
1479425466687150000,0.030018761
1479425466737010000,0.029696279
1479425466787100000,0.030240895
1479425466837150000,0.030470373
1479425466887160000,0.030276292
1479425466937060000,0.030400647
1479425466987140000,0.029669414
1479425467037250000,0.030234886
1479425467087090000,0.029641743
1479425467137030000,0.030094191
1479425467187090000,0.030167487
1479425467237120000,0.03007288
1479425467287140000,0.029807752
1479425467337220000,0.030033522
1479425467387190000,0.030304012
1479425467437240000,0.030404892
1479425467487130000,0.030073582
1479425467537120000,0.030030865
1479425467587210000,0.029544123
1479425467637190000,0.02971972
1479425467687240000,0.030165929
1479425467737240000,0.030219012
1479425467787180000,0.029615162
1479425467837320000,0.029840865
1479425467887240000,0.030342597
1479425467937320000,0.030128634
1479425467987180000,0.030406171
1479425468037280000,0.03016755
1479425468087270000,0.029732664
1479425468137250000,0.030120528
1479425468187220000,0.029774579
1479425468237270000,0.030077221
1479425468287290000,0.030012816
1479425468337390000,0.030419952
1479425468387360000,0.029653951
1479425468437360000,0.03021888
1479425468487270000,0.030129325
1479425468537500000,0.029879674
1479425468587320000,0.030232042
1479425468637420000,0.029946804
1479425468687440000,0.03047661
1479425468737470000,0.030146749
1479425468787470000,0.029600944
1479425468837530000,0.030044528
1479425468887430000,0.029573209
1479425468937410000,0.030165938
1479425468987450000,0.02998915
1479425469037420000,0.029743277
1479425469087460000,0.029583295
1479425469137450000,0.029978057
1479425469187490000,0.029651155
1479425469237430000,0.029634782
1479425469287460000,0.030118762
1479425469337480000,0.030311624
1479425469387480000,0.02980284
1479425469437500000,0.030200017
1479425469487480000,0.030338671
1479425469537530000,0.030268792
1479425469587520000,0.030441574
1479425469637540000,0.029937598
1479425469687540000,0.030429778
1479425469737500000,0.030136578
1479425469787560000,0.029722914
1479425469837590000,0.030208235
1479425469887560000,0.030016067
1479425469937610000,0.029858658
1479425469987540000,0.02981968
1479425470037570000,0.030120133
1479425470087670000,0.030028371
1479425470137600000,0.030036008
1479425470187610000,0.030315854
1479425470237670000,0.0296703
1479425470287620000,0.030163064
1479425470337660000,0.030095953
1479425470387660000,0.030299738
1479425470437700000,0.030412998
1479425470487620000,0.029547841
1479425470537660000,0.029677343
1479425470587730000,0.030173809
1479425470637730000,0.03045852
1479425470687710000,0.029846968
1479425470737820000,0.03044721
1479425470787710000,0.029880602
1479425470837720000,0.030161742
1479425470887710000,0.030448463
1479425470937820000,0.029942085
1479425470987740000,0.030072142
1479425471037940000,0.029625056
1479425471087700000,0.030420787
1479425471137870000,0.029589097
1479425471187780000,0.030487074
1479425471237920000,0.030253477
1479425471287810000,0.030397483
1479425471337930000,0.030262456
1479425471387860000,0.029982104
1479425471437810000,0.030145532
1479425471487920000,0.029865648
1479425471537880000,0.029825233
1479425471587860000,0.029719639
1479425471637870000,0.03010946
1479425471687840000,0.030142617
1479425471737890000,0.029832596
1479425471787850000,0.030224923
1479425471837890000,0.030393251
1479425471887840000,0.029929833
1479425471937960000,0.029947128
1479425471988050000,0.030397029
1479425472038070000,0.030209959
1479425472088000000,0.029794679
1479425472138170000,0.029564885
1479425472188170000,0.030241245
1479425472238030000,0.030204789
1479425472288100000,0.029673616
1479425472338140000,0.02970839
1479425472388080000,0.030181491
1479425472438150000,0.029964006
1479425472488160000,0.030092794
1479425472538090000,0.029927625
1479425472588140000,0.030277775
1479425472638180000,0.030134581
1479425472688100000,0.030011907
1479425472738220000,0.029556552
1479425472788190000,0.030394354
1479425472838190000,0.029830401
1479425472888230000,0.029791817
1479425472938250000,0.030406126
1479425472988230000,0.030474378
1479425473038180000,0.029801299
1479425473088160000,0.029699875
1479425473138220000,0.030190868
1479425473188240000,0.030438485
1479425473238250000,0.030421432
1479425473288280000,0.030431913
1479425473338260000,0.030465651
1479425473388240000,0.030372279
1479425473438320000,0.03042588
1479425473488270000,0.029563552
1479425473538240000,0.030270009
1479425473588280000,0.029915833
1479425473638290000,0.029550555
1479425473688290000,0.029724716
1479425473738350000,0.029636227
1479425473788280000,0.030442213
1479425473838310000,0.030376878
1479425473888370000,0.029694113
1479425473938370000,0.029636325
1479425473988330000,0.029664736
1479425474038440000,0.029605375
1479425474088390000,0.030120613
1479425474138370000,0.029878615
1479425474188400000,0.03014052
1479425474238370000,0.030373955
1479425474288440000,0.03011705
1479425474338480000,0.030113511
1479425474388400000,0.030385206
1479425474438410000,0.030433047
1479425474488450000,0.030459877
1479425474538450000,0.030252872
1479425474588420000,0.02962639
1479425474638450000,0.029718707
1479425474688490000,0.029673966
1479425474738520000,0.030423317
1479425474788520000,0.030238694
1479425474838560000,0.030497402
1479425474888420000,0.0302641
1479425474938460000,0.029623316
1479425474988430000,0.030346076
1479425475038590000,0.029789569
1479425475088520000,0.030312489
1479425475138520000,0.030483828
1479425475188500000,0.030015418
1479425475238430000,0.029781987
1479425475288540000,0.030194016
1479425475338510000,0.030061404
1479425475388510000,0.029906533
1479425475438520000,0.030053568
1479425475488510000,0.030075738
1479425475538550000,0.029559436
1479425475588600000,0.030332749
1479425475638560000,0.030236428
1479425475688550000,0.030239482
1479425475738620000,0.029765079
1479425475788650000,0.029784348
1479425475838580000,0.030005358
1479425475888670000,0.030136762
1479425475938680000,0.029956011
1479425475988620000,0.030022537
1479425476038620000,0.030353845
1479425476088700000,0.030464665
1479425476138630000,0.029803757
1479425476188650000,0.030294082
1479425476238940000,0.029926327
1479425476288690000,0.030029758
1479425476338670000,0.029815196
1479425476388740000,0.029854958
1479425476438700000,0.03010807
1479425476488780000,0.029831844
1479425476538780000,0.030186174
1479425476588720000,0.030130737
1479425476638740000,0.029862358
1479425476688740000,0.030220334
1479425476738770000,0.030138203
1479425476788840000,0.029646952
1479425476838780000,0.030074008
1479425476888780000,0.029904924
1479425476938850000,0.029793455
1479425476988800000,0.03005148
1479425477038880000,0.029931944
1479425477088800000,0.030329124
1479425477138800000,0.030208651
1479425477188920000,0.029563487
1479425477238840000,0.029556569
1479425477288900000,0.030485936
1479425477338960000,0.0299963
1479425477388910000,0.029889078
1479425477438880000,0.030230269
1479425477488920000,0.029953033
1479425477538940000,0.030430459
1479425477588980000,0.029704688
1479425477638920000,0.030148123
1479425477688930000,0.030243461
1479425477739550000,0.029928362
1479425477788940000,0.029864466
1479425477838930000,0.029568035
1479425477888940000,0.030453796
1479425477938960000,0.029636711
1479425477989070000,0.030214632
1479425478038940000,0.029643614
1479425478089050000,0.029961996
1479425478139040000,0.030154673
1479425478189090000,0.030488089
1479425478239010000,0.030431589
1479425478289070000,0.030065946
1479425478339050000,0.030402825
1479425478389110000,0.029814559
1479425478439070000,0.029547819
1479425478489070000,0.030453116
1479425478539060000,0.029845763
1479425478589080000,0.030138429
1479425478639050000,0.03036863
1479425478689140000,0.03047243
1479425478739100000,0.030180816
1479425478789150000,0.029724045
1479425478839140000,0.029598664
1479425478889150000,0.029802145
1479425478939240000,0.029974458
1479425478989140000,0.029803521
1479425479039210000,0.030333576
1479425479089230000,0.029657456
1479425479139190000,0.03043476
1479425479189200000,0.03009244
1479425479239560000,0.030073128
1479425479289270000,0.030382012
1479425479339310000,0.029999429
1479425479389220000,0.029857298
1479425479439200000,0.030225915
1479425479489260000,0.030417683
1479425479539220000,0.030032391
1479425479589370000,0.030261424
1479425479639240000,0.030406514
1479425479689330000,0.03026945
1479425479739280000,0.029651476
1479425479789360000,0.02988631
1479425479839320000,0.030050287
1479425479889290000,0.02979905
1479425479939320000,0.02954941
1479425479989360000,0.029800046
1479425480039300000,0.030494541
1479425480089350000,0.030487638
1479425480139370000,0.029612315
1479425480189390000,0.030374109
1479425480239340000,0.029919669
1479425480289410000,0.029526733
1479425480339480000,0.029597924
1479425480389380000,0.029741376
1479425480439420000,0.030435085
1479425480489460000,0.030243466
1479425480539440000,0.029705733
1479425480589430000,0.03007598
1479425480639440000,0.029536918
1479425480689440000,0.030127148
1479425480740000000,0.029871737
1479425480789480000,0.03009744
1479425480839500000,0.030229076
1479425480889500000,0.029880396
1479425480939440000,0.030017113
1479425480989610000,0.030034716
1479425481039510000,0.030078902
1479425481089510000,0.02990281
1479425481139550000,0.029540578
1479425481189580000,0.030491124
1479425481239550000,0.029552584
1479425481289590000,0.029820409
1479425481339600000,0.029770762
1479425481389560000,0.030171582
1479425481439620000,0.030185895
1479425481489650000,0.029805119
1479425481539610000,0.030108562
1479425481589640000,0.030446109
1479425481639630000,0.029670543
1479425481689630000,0.029952771
1479425481739670000,0.030491771
1479425481789690000,0.030234813
1479425481839680000,0.0298645
1479425481889670000,0.03046421
1479425481939660000,0.029648946
1479425481989640000,0.029926788
1479425482039680000,0.030156632
1479425482089700000,0.029502089
1479425482139780000,0.029983124
1479425482189700000,0.030245644
1479425482240340000,0.02959913
1479425482289750000,0.02984525
1479425482339800000,0.029666636
1479425482389800000,0.029568458
1479425482439750000,0.029940414
1479425482489730000,0.030480717
1479425482539870000,0.030114374
1479425482589800000,0.030187844
1479425482639840000,0.030209369
1479425482689800000,0.029818026
1479425482739810000,0.030448342
1479425482789800000,0.030095461
1479425482839870000,0.03039078
1479425482889810000,0.030303567
1479425482939880000,0.030365932
1479425482990020000,0.029793708
1479425483039850000,0.029664487
1479425483089980000,0.029749007
1479425483139940000,0.030468485
1479425483189900000,0.029564846
1479425483239930000,0.029882111
1479425483289890000,0.030450796
1479425483339970000,0.030487591
1479425483389920000,0.03047836
1479425483440020000,0.030395079
1479425483490050000,0.029897551
1479425483539960000,0.030041583
1479425483590030000,0.030477862
1479425483640050000,0.029852232
1479425483689970000,0.02960745
1479425483739970000,0.030336749
1479425483789990000,0.029687515
1479425483840000000,0.029613818
1479425483889990000,0.029849208
1479425483940030000,0.030032341
1479425483990050000,0.030292832
1479425484040000000,0.030123868
1479425484090170000,0.03034069
1479425484140130000,0.029918971
1479425484190030000,0.030218982
1479425484240050000,0.0297637
1479425484290090000,0.030350147
1479425484340060000,0.029668008
1479425484390090000,0.029972008
1479425484440230000,0.029588887
1479425484490100000,0.030389438
1479425484540120000,0.030260564
1479425484590170000,0.030140499
1479425484640180000,0.030030022
1479425484690170000,0.030128707
1479425484740210000,0.030105279
1479425484790190000,0.029669584
1479425484840150000,0.030403812
1479425484890310000,0.030440956
1479425484940200000,0.03047492
1479425484990180000,0.029952508
1479425485040280000,0.029952205
1479425485090210000,0.030329988
1479425485140290000,0.029589358
1479425485190250000,0.02964468
1479425485240270000,0.030049792
1479425485290290000,0.029546932
1479425485340290000,0.029604425
1479425485390320000,0.029959851
1479425485440280000,0.030039379
1479425485490260000,0.029882756
1479425485540340000,0.029898696
1479425485590290000,0.030190093
1479425485640380000,0.030402365
1479425485690360000,0.029828304
1479425485740350000,0.029765127
1479425485790300000,0.030217178
1479425485840330000,0.029988423
1479425485890410000,0.029994033
1479425485940380000,0.030492359
1479425485990440000,0.030256679
1479425486040360000,0.03002304
1479425486090370000,0.029514488
1479425486140460000,0.030402965
1479425486190450000,0.030256728
1479425486240470000,0.030406573
1479425486290430000,0.030125571
1479425486340420000,0.030175276
1479425486390450000,0.030172283
1479425486440520000,0.03004594
1479425486490480000,0.030256822
1479425486540530000,0.030415804
1479425486590510000,0.030177442
1479425486640480000,0.030333988
1479425486690540000,0.030416689
1479425486740530000,0.030120309
1479425486790540000,0.030281489
1479425486840500000,0.030172965
1479425486890530000,0.029981066
1479425486940530000,0.030078906
1479425486990530000,0.030323941
1479425487040600000,0.030037991
1479425487090570000,0.029817083
1479425487140590000,0.030256813
1479425487190670000,0.030022825
1479425487240630000,0.03034883
1479425487290570000,0.030349707
1479425487340650000,0.029686217
1479425487390620000,0.030089155
1479425487440650000,0.029927666
1479425487490620000,0.030319804
1479425487540650000,0.030218131
1479425487590650000,0.030237723
1479425487640770000,0.029989248
1479425487690690000,0.029529868
1479425487740720000,0.029989631
1479425487790740000,0.029874553
1479425487840690000,0.029680169
1479425487890740000,0.029748487
1479425487940690000,0.029949955
1479425487990770000,0.029845689
1479425488040820000,0.03031289
1479425488090740000,0.02956781
1479425488140720000,0.029836427
1479425488190790000,0.02995373
1479425488240730000,0.029510662
1479425488290750000,0.029752742
1479425488340880000,0.030490815
1479425488390790000,0.029911471
1479425488440780000,0.029786936
1479425488490790000,0.030303401
1479425488540820000,0.029697876
1479425488590860000,0.030225331
1479425488640810000,0.029945594
1479425488690990000,0.030191112
1479425488740830000,0.029583008
1479425488790880000,0.02974723
1479425488840890000,0.029629869
1479425488890900000,0.030274025
1479425488940870000,0.029732371
1479425488990880000,0.029743871
1479425489040980000,0.029531558
1479425489090950000,0.0303303
1479425489140950000,0.029511113
1479425489190960000,0.030257112
1479425489240960000,0.029887974
1479425489290950000,0.029857393
1479425489340960000,0.029983391
1479425489390950000,0.030396257
1479425489441020000,0.029636882
1479425489491000000,0.030201389
1479425489541060000,0.029992521
1479425489591070000,0.029658117
1479425489641030000,0.030433681
1479425489691010000,0.030213796
1479425489741050000,0.029870001
1479425489791040000,0.029562678
1479425489841030000,0.029514883
1479425489891120000,0.029747476
1479425489941070000,0.030015251
1479425489991130000,0.030093248
1479425490041060000,0.030294994
1479425490091100000,0.03037165
1479425490141120000,0.030408013
1479425490191100000,0.02951175
1479425490241160000,0.030021261
1479425490291150000,0.030462783
1479425490341110000,0.030381977
1479425490391200000,0.030004932
1479425490441190000,0.030244011
1479425490491190000,0.03015114
1479425490541180000,0.029926263
1479425490591140000,0.029876526
1479425490641190000,0.030246343
1479425490691200000,0.030012017
1479425490741240000,0.030499843
1479425490791230000,0.029777674
1479425490841260000,0.030166503
1479425490891240000,0.029638139
1479425490941300000,0.029689083
1479425490991290000,0.030365741
1479425491041400000,0.030253547
